pitch,roll,yaw,Ax,Ay,Az,timestamp
-0.9,-88.9,+0.4,-0.017,-1.001,+0.021,2017-08-21T00:11:04
-1.0,-88.9,+0.4,-0.017,-1.002,+0.021,2017-08-21T00:11:06
-1.0,-89.0,+0.4,-0.017,-1.002,+0.020,2017-08-21T00:11:08
-1.0,-89.0,+0.6,-0.017,-1.000,+0.022,2017-08-21T00:11:10
-1.0,-89.0,+0.7,-0.018,-1.001,+0.020,2017-08-21T00:11:12
-1.0,-88.9,+0.4,-0.017,-1.002,+0.021,2017-08-21T00:11:14
-0.9,-89.0,+0.1,-0.016,-1.000,+0.022,2017-08-21T00:11:16
-1.0,-89.0,-0.3,-0.015,-1.000,+0.021,2017-08-21T00:11:18
-1.0,-89.0,-0.4,-0.016,-1.001,+0.020,2017-08-21T00:11:20
-0.9,-89.0,-0.0,-0.016,-1.002,+0.019,2017-08-21T00:11:22
-1.0,-89.1,+0.3,-0.017,-1.001,+0.019,2017-08-21T00:11:24
-0.9,-89.0,+0.3,-0.017,-1.001,+0.020,2017-08-21T00:11:26
-0.9,-89.0,+0.1,-0.017,-1.001,+0.020,2017-08-21T00:11:28
-0.9,-88.9,+0.1,-0.016,-1.001,+0.021,2017-08-21T00:11:30
-1.0,-88.9,+0.2,-0.018,-1.001,+0.021,2017-08-21T00:11:32
-1.0,-89.0,+0.2,-0.016,-1.002,+0.021,2017-08-21T00:11:34
-0.9,-89.0,-0.0,-0.015,-1.002,+0.019,2017-08-21T00:11:36
-0.9,-89.0,-0.5,-0.016,-1.002,+0.020,2017-08-21T00:11:38
-1.0,-89.0,-0.2,-0.017,-1.001,+0.020,2017-08-21T00:11:40
-1.0,-88.9,+0.4,-0.016,-1.002,+0.022,2017-08-21T00:11:42
-1.0,-88.9,+0.8,-0.017,-1.001,+0.022,2017-08-21T00:11:44
-1.0,-88.9,+0.8,-0.018,-1.001,+0.021,2017-08-21T00:11:46
-1.0,-88.9,+0.2,-0.018,-1.001,+0.019,2017-08-21T00:11:48
-0.9,-89.0,-0.3,-0.016,-1.000,+0.019,2017-08-21T00:11:51
-0.9,-89.1,-0.3,-0.017,-1.001,+0.019,2017-08-21T00:11:53
-1.0,-89.0,+0.0,-0.016,-1.001,+0.020,2017-08-21T00:11:55
-1.0,-89.0,+0.3,-0.017,-1.001,+0.020,2017-08-21T00:11:57
-0.9,-89.0,+0.2,-0.017,-1.001,+0.020,2017-08-21T00:11:59
-1.0,-89.0,-0.1,-0.017,-1.001,+0.019,2017-08-21T00:12:01
-1.0,-89.0,-0.1,-0.017,-1.001,+0.019,2017-08-21T00:12:03
-0.9,-89.1,+0.2,-0.017,-1.001,+0.019,2017-08-21T00:12:05
-0.9,-89.1,+0.3,-0.016,-1.002,+0.018,2017-08-21T00:12:07
-0.9,-89.1,+0.0,-0.016,-1.001,+0.019,2017-08-21T00:12:09
-0.9,-89.0,-0.1,-0.015,-1.001,+0.020,2017-08-21T00:12:11
-0.9,-88.9,+0.0,-0.017,-1.002,+0.020,2017-08-21T00:12:13
-1.0,-88.9,+0.3,-0.017,-1.002,+0.020,2017-08-21T00:12:15
-1.0,-88.9,+0.4,-0.016,-1.003,+0.019,2017-08-21T00:12:17
-1.0,-88.9,+0.0,-0.016,-1.001,+0.019,2017-08-21T00:12:19
-0.9,-88.9,-0.5,-0.017,-1.001,+0.020,2017-08-21T00:12:21
-0.9,-88.9,-0.5,-0.016,-1.001,+0.020,2017-08-21T00:12:23
-1.0,-88.9,-0.1,-0.015,-1.001,+0.021,2017-08-21T00:12:25
-1.0,-88.9,+0.3,-0.017,-1.002,+0.021,2017-08-21T00:12:27
-1.0,-88.9,+0.5,-0.016,-1.002,+0.021,2017-08-21T00:12:29
-1.0,-88.9,+0.2,-0.017,-1.001,+0.020,2017-08-21T00:12:31
-1.0,-89.0,-0.2,-0.017,-1.002,+0.019,2017-08-21T00:12:33
-0.9,-89.0,-0.2,-0.017,-1.002,+0.019,2017-08-21T00:12:35
-0.9,-89.1,+0.1,-0.016,-1.001,+0.018,2017-08-21T00:12:38
-0.9,-89.0,+0.2,-0.017,-1.001,+0.019,2017-08-21T00:12:40
-0.9,-89.0,-0.0,-0.015,-1.001,+0.020,2017-08-21T00:12:42
-0.9,-89.0,-0.3,-0.017,-1.000,+0.021,2017-08-21T00:12:44
-0.9,-89.1,-0.3,-0.016,-1.001,+0.019,2017-08-21T00:12:46
-0.9,-89.1,+0.1,-0.018,-1.000,+0.018,2017-08-21T00:12:48
-1.0,-89.1,+0.5,-0.016,-1.000,+0.019,2017-08-21T00:12:50
-0.9,-89.0,+0.4,-0.016,-1.001,+0.019,2017-08-21T00:12:52
-1.0,-89.0,+0.1,-0.017,-1.001,+0.020,2017-08-21T00:12:54
-0.9,-89.0,-0.1,-0.017,-1.001,+0.021,2017-08-21T00:12:56
-1.0,-88.9,-0.1,-0.017,-1.002,+0.022,2017-08-21T00:12:58
-0.9,-89.0,-0.0,-0.017,-1.001,+0.021,2017-08-21T00:13:00
-0.9,-88.9,-0.3,-0.017,-1.001,+0.020,2017-08-21T00:13:02
-0.9,-89.0,-0.6,-0.016,-1.000,+0.021,2017-08-21T00:13:04
-1.0,-88.9,-0.2,-0.017,-1.002,+0.020,2017-08-21T00:13:06
-0.9,-88.9,+0.3,-0.016,-1.001,+0.021,2017-08-21T00:13:08
-1.0,-88.9,+0.4,-0.016,-1.001,+0.021,2017-08-21T00:13:10
-0.9,-89.0,+0.2,-0.017,-1.001,+0.020,2017-08-21T00:13:12
-0.9,-89.0,-0.2,-0.017,-1.001,+0.019,2017-08-21T00:13:14
-0.9,-89.0,-0.4,-0.017,-1.001,+0.018,2017-08-21T00:13:16
-0.9,-89.0,-0.0,-0.016,-1.000,+0.020,2017-08-21T00:13:18
-0.9,-89.1,+0.3,-0.016,-1.002,+0.019,2017-08-21T00:13:20
-0.9,-89.0,+0.2,-0.016,-1.001,+0.021,2017-08-21T00:13:22
-0.9,-89.0,-0.1,-0.016,-1.001,+0.019,2017-08-21T00:13:25
-0.9,-89.0,-0.3,-0.016,-1.001,+0.020,2017-08-21T00:13:27
-0.9,-89.0,-0.1,-0.017,-1.001,+0.019,2017-08-21T00:13:29
-0.9,-89.0,+0.3,-0.016,-1.002,+0.018,2017-08-21T00:13:31
-0.9,-89.0,+0.4,-0.017,-1.002,+0.019,2017-08-21T00:13:33
-0.9,-89.0,+0.1,-0.017,-1.001,+0.020,2017-08-21T00:13:35
-1.0,-89.0,+0.0,-0.016,-1.001,+0.021,2017-08-21T00:13:37
-1.0,-88.9,+0.1,-0.017,-1.000,+0.022,2017-08-21T00:13:39
-1.0,-88.9,+0.1,-0.017,-1.001,+0.020,2017-08-21T00:13:41
-0.9,-89.0,-0.2,-0.016,-1.001,+0.020,2017-08-21T00:13:43
-0.9,-89.0,-0.5,-0.015,-1.001,+0.020,2017-08-21T00:13:45
-0.9,-89.0,-0.4,-0.016,-1.000,+0.021,2017-08-21T00:13:47
-0.9,-88.9,+0.0,-0.016,-1.001,+0.022,2017-08-21T00:13:49
-0.9,-88.9,+0.3,-0.017,-1.001,+0.021,2017-08-21T00:13:51
-0.9,-89.0,+0.2,-0.016,-1.002,+0.019,2017-08-21T00:13:53
-0.9,-89.1,-0.1,-0.017,-1.001,+0.018,2017-08-21T00:13:55
-0.9,-89.1,-0.1,-0.017,-1.001,+0.018,2017-08-21T00:13:57
-0.9,-89.0,+0.0,-0.016,-1.001,+0.018,2017-08-21T00:13:59
-0.9,-89.0,+0.1,-0.016,-1.001,+0.019,2017-08-21T00:14:01
-0.9,-89.0,-0.1,-0.014,-1.002,+0.020,2017-08-21T00:14:03
-0.9,-89.0,-0.3,-0.017,-1.001,+0.020,2017-08-21T00:14:05
-0.9,-89.0,-0.2,-0.017,-1.002,+0.019,2017-08-21T00:14:07
-1.0,-89.1,+0.0,-0.017,-1.000,+0.018,2017-08-21T00:14:09
-1.0,-89.0,+0.2,-0.017,-1.000,+0.019,2017-08-21T00:14:12
-0.9,-89.0,+0.2,-0.016,-1.002,+0.019,2017-08-21T00:14:14
-0.9,-89.1,+0.0,-0.017,-1.002,+0.020,2017-08-21T00:14:16
-0.9,-89.0,-0.1,-0.016,-1.001,+0.020,2017-08-21T00:14:18
-0.9,-89.0,-0.1,-0.016,-0.999,+0.021,2017-08-21T00:14:20
-0.9,-89.0,-0.1,-0.016,-1.002,+0.019,2017-08-21T00:14:22
-0.9,-89.0,-0.4,-0.017,-1.001,+0.020,2017-08-21T00:14:24
-1.0,-89.0,-0.4,-0.016,-1.001,+0.020,2017-08-21T00:14:26
-0.9,-88.9,+0.0,-0.018,-1.001,+0.022,2017-08-21T00:14:28
-0.9,-88.9,+0.4,-0.017,-1.002,+0.023,2017-08-21T00:14:30
-1.0,-88.9,+0.5,-0.017,-1.001,+0.022,2017-08-21T00:14:32
-1.0,-89.0,+0.2,-0.018,-1.001,+0.020,2017-08-21T00:14:34
-0.9,-89.1,-0.2,-0.016,-1.001,+0.019,2017-08-21T00:14:36
-0.9,-89.0,-0.2,-0.017,-1.002,+0.017,2017-08-21T00:14:38
-0.9,-89.0,-0.0,-0.016,-1.000,+0.019,2017-08-21T00:14:40
-0.9,-89.0,-0.0,-0.016,-1.001,+0.020,2017-08-21T00:14:42
-0.9,-88.9,-0.1,-0.016,-1.001,+0.021,2017-08-21T00:14:44
-0.8,-89.0,+0.0,-0.015,-1.001,+0.019,2017-08-21T00:14:46
-0.9,-89.1,+0.1,-0.017,-1.001,+0.018,2017-08-21T00:14:48
-0.9,-89.1,+0.2,-0.016,-1.001,+0.018,2017-08-21T00:14:50
-1.0,-89.0,+0.3,-0.017,-1.001,+0.020,2017-08-21T00:14:52
-1.0,-89.0,+0.1,-0.017,-1.001,+0.020,2017-08-21T00:14:54
-0.9,-88.9,+0.0,-0.016,-1.001,+0.022,2017-08-21T00:14:56
-0.9,-89.0,-0.1,-0.017,-1.001,+0.021,2017-08-21T00:14:59
-0.9,-89.0,-0.3,-0.017,-1.002,+0.019,2017-08-21T00:15:01
-0.9,-89.0,-0.3,-0.017,-1.001,+0.018,2017-08-21T00:15:03
-1.0,-89.1,-0.0,-0.016,-1.001,+0.019,2017-08-21T00:15:05
-1.0,-89.0,+0.6,-0.017,-1.001,+0.021,2017-08-21T00:15:07
-1.0,-88.9,+0.9,-0.018,-1.001,+0.021,2017-08-21T00:15:09
-1.0,-88.9,+0.8,-0.017,-1.001,+0.021,2017-08-21T00:15:11
-1.0,-88.9,+0.3,-0.018,-1.001,+0.020,2017-08-21T00:15:13
-1.0,-89.0,-0.3,-0.018,-1.001,+0.018,2017-08-21T00:15:15
-1.0,-89.0,-0.4,-0.016,-1.001,+0.018,2017-08-21T00:15:17
-1.0,-89.0,-0.3,-0.016,-1.001,+0.018,2017-08-21T00:15:19
-0.9,-89.1,-0.1,-0.017,-1.001,+0.019,2017-08-21T00:15:21
-0.9,-89.0,+0.2,-0.017,-1.001,+0.021,2017-08-21T00:15:23
-0.9,-88.9,+0.2,-0.016,-1.001,+0.021,2017-08-21T00:15:25
-1.0,-88.9,+0.1,-0.016,-1.000,+0.022,2017-08-21T00:15:27
-0.9,-88.9,-0.1,-0.017,-1.001,+0.021,2017-08-21T00:15:29
-0.9,-89.0,-0.5,-0.016,-1.002,+0.019,2017-08-21T00:15:31
-0.9,-89.0,-0.7,-0.016,-1.000,+0.018,2017-08-21T00:15:33
-0.9,-89.0,-0.6,-0.016,-1.001,+0.019,2017-08-21T00:15:35
-0.9,-89.1,-0.9,-0.016,-1.001,+0.019,2017-08-21T00:15:37
-0.9,-89.1,-1.1,-0.015,-1.002,+0.018,2017-08-21T00:15:39
-0.9,-89.0,-0.7,-0.017,-1.002,+0.018,2017-08-21T00:15:41
-1.0,-89.0,-0.3,-0.018,-1.001,+0.019,2017-08-21T00:15:43
-0.9,-89.1,-0.5,-0.016,-1.001,+0.018,2017-08-21T00:15:46
-0.9,-89.0,-0.9,-0.017,-1.001,+0.019,2017-08-21T00:15:48
-1.0,-89.0,-1.5,-0.017,-1.000,+0.021,2017-08-21T00:15:50
-1.0,-88.9,-2.0,-0.016,-1.000,+0.020,2017-08-21T00:15:52
-1.0,-89.0,-1.8,-0.017,-1.001,+0.021,2017-08-21T00:15:54
-1.0,-89.1,-1.3,-0.017,-1.001,+0.019,2017-08-21T00:15:56
-0.9,-89.1,-1.0,-0.016,-1.000,+0.019,2017-08-21T00:15:58
-0.9,-89.0,-1.0,-0.017,-1.000,+0.019,2017-08-21T00:16:00
-1.0,-89.0,-1.1,-0.017,-1.001,+0.020,2017-08-21T00:16:02
-1.0,-89.0,-1.3,-0.017,-1.001,+0.019,2017-08-21T00:16:04
-0.9,-89.0,-1.4,-0.017,-1.001,+0.020,2017-08-21T00:16:06
-0.9,-89.0,-1.4,-0.017,-1.001,+0.021,2017-08-21T00:16:08
-1.0,-89.0,-1.1,-0.017,-1.000,+0.021,2017-08-21T00:16:10
-0.9,-89.0,-1.1,-0.017,-1.001,+0.020,2017-08-21T00:16:12
-0.9,-89.0,-1.6,-0.016,-1.002,+0.019,2017-08-21T00:16:14
-0.9,-89.0,-1.8,-0.017,-1.001,+0.019,2017-08-21T00:16:16
-0.9,-88.9,-1.3,-0.016,-1.001,+0.021,2017-08-21T00:16:18
-1.0,-88.9,-0.9,-0.016,-1.001,+0.021,2017-08-21T00:16:20
-0.9,-88.9,-0.9,-0.017,-1.000,+0.022,2017-08-21T00:16:22
-0.9,-89.0,-1.1,-0.016,-1.001,+0.019,2017-08-21T00:16:24
-0.9,-89.0,-1.1,-0.016,-1.001,+0.019,2017-08-21T00:16:26
-0.9,-89.1,-1.1,-0.017,-1.001,+0.017,2017-08-21T00:16:28
-1.0,-89.1,-0.5,-0.016,-1.000,+0.019,2017-08-21T00:16:30
-0.9,-89.1,-0.1,-0.016,-1.001,+0.018,2017-08-21T00:16:33
-0.9,-89.0,-0.1,-0.017,-1.001,+0.020,2017-08-21T00:16:35
-0.9,-89.0,-0.5,-0.017,-1.001,+0.020,2017-08-21T00:16:37
-0.9,-89.0,-0.8,-0.017,-1.000,+0.020,2017-08-21T00:16:39
-0.9,-89.1,-0.9,-0.018,-1.000,+0.018,2017-08-21T00:16:41
-0.9,-89.1,-0.7,-0.017,-1.002,+0.017,2017-08-21T00:16:43
-0.9,-89.1,-0.6,-0.016,-1.000,+0.017,2017-08-21T00:16:45
-0.9,-89.1,-0.5,-0.016,-1.000,+0.019,2017-08-21T00:16:47
-0.9,-89.0,-0.6,-0.017,-1.001,+0.018,2017-08-21T00:16:49
-0.9,-89.0,-0.6,-0.016,-1.001,+0.021,2017-08-21T00:16:51
-0.9,-88.9,-0.7,-0.018,-1.001,+0.021,2017-08-21T00:16:53
-0.9,-89.0,-0.9,-0.016,-1.000,+0.020,2017-08-21T00:16:55
-0.9,-89.0,-1.2,-0.016,-1.002,+0.019,2017-08-21T00:16:57
-1.0,-89.0,-1.3,-0.018,-1.001,+0.019,2017-08-21T00:16:59
-1.0,-89.0,-0.9,-0.016,-1.001,+0.020,2017-08-21T00:17:01
-1.0,-88.9,-0.2,-0.017,-1.001,+0.021,2017-08-21T00:17:03
-1.0,-88.9,-0.0,-0.017,-1.002,+0.022,2017-08-21T00:17:05
-1.0,-88.9,-0.2,-0.017,-1.000,+0.022,2017-08-21T00:17:07
-1.0,-89.0,-0.8,-0.017,-1.001,+0.020,2017-08-21T00:17:09
-1.0,-89.1,-1.2,-0.017,-1.001,+0.018,2017-08-21T00:17:11
-1.0,-89.1,-1.1,-0.017,-1.000,+0.018,2017-08-21T00:17:13
-1.0,-89.0,-0.5,-0.017,-1.002,+0.018,2017-08-21T00:17:15
-0.9,-89.0,-0.4,-0.017,-1.000,+0.019,2017-08-21T00:17:17
-0.9,-89.0,-0.6,-0.015,-1.001,+0.020,2017-08-21T00:17:20
-0.9,-89.1,-0.7,-0.017,-1.001,+0.018,2017-08-21T00:17:22
-0.9,-89.1,-0.7,-0.015,-1.001,+0.017,2017-08-21T00:17:24
-0.9,-89.1,-0.5,-0.015,-1.001,+0.018,2017-08-21T00:17:26
-1.0,-89.1,-0.5,-0.016,-1.001,+0.018,2017-08-21T00:17:28
-1.0,-89.0,-0.5,-0.017,-1.000,+0.019,2017-08-21T00:17:30
-0.9,-89.0,-0.3,-0.016,-1.001,+0.021,2017-08-21T00:17:32
-0.9,-89.0,-0.1,-0.018,-1.001,+0.021,2017-08-21T00:17:34
-0.9,-89.0,-0.4,-0.018,-1.001,+0.020,2017-08-21T00:17:36
-0.9,-89.0,-0.9,-0.017,-1.001,+0.019,2017-08-21T00:17:38
-0.9,-89.1,-1.2,-0.015,-1.001,+0.019,2017-08-21T00:17:40
-0.9,-89.0,-1.0,-0.017,-1.001,+0.019,2017-08-21T00:17:42
-1.0,-89.0,-0.2,-0.018,-1.001,+0.022,2017-08-21T00:17:44
-1.0,-88.9,+0.4,-0.019,-1.001,+0.022,2017-08-21T00:17:46
-1.0,-88.9,+0.3,-0.016,-1.001,+0.022,2017-08-21T00:17:48
-1.0,-89.0,-0.2,-0.016,-1.001,+0.020,2017-08-21T00:17:50
-0.9,-89.0,-0.8,-0.016,-1.000,+0.020,2017-08-21T00:17:52
-1.0,-89.1,-1.2,-0.018,-1.002,+0.018,2017-08-21T00:17:54
-1.0,-89.1,-1.0,-0.016,-1.001,+0.018,2017-08-21T00:17:56
-0.9,-89.1,-0.5,-0.017,-1.001,+0.018,2017-08-21T00:17:58
-0.9,-89.1,-0.3,-0.017,-1.002,+0.019,2017-08-21T00:18:00
-0.9,-89.0,-0.4,-0.017,-1.000,+0.020,2017-08-21T00:18:02
-0.9,-89.0,-0.7,-0.016,-1.000,+0.019,2017-08-21T00:18:04
-1.0,-89.0,-0.6,-0.016,-1.001,+0.017,2017-08-21T00:18:07
-0.9,-89.1,-0.4,-0.016,-1.001,+0.018,2017-08-21T00:18:09
-0.9,-89.1,-0.5,-0.017,-1.002,+0.018,2017-08-21T00:18:11
-0.9,-89.1,-0.7,-0.016,-1.001,+0.019,2017-08-21T00:18:13
-1.0,-89.0,-0.5,-0.017,-1.000,+0.021,2017-08-21T00:18:15
-1.0,-89.0,-0.2,-0.016,-1.000,+0.021,2017-08-21T00:18:17
-0.9,-89.0,-0.1,-0.017,-1.001,+0.020,2017-08-21T00:18:19
-0.9,-89.0,-0.3,-0.017,-1.002,+0.020,2017-08-21T00:18:21
-1.0,-89.0,-0.7,-0.018,-1.001,+0.018,2017-08-21T00:18:23
-0.9,-89.1,-0.9,-0.016,-1.001,+0.018,2017-08-21T00:18:25
-1.0,-89.0,-0.9,-0.016,-1.002,+0.019,2017-08-21T00:18:27
-1.0,-88.9,-0.2,-0.018,-1.001,+0.022,2017-08-21T00:18:29
-1.0,-88.9,+0.2,-0.017,-1.002,+0.022,2017-08-21T00:18:31
-1.0,-88.9,+0.3,-0.018,-1.001,+0.022,2017-08-21T00:18:33
-1.0,-89.0,+0.0,-0.016,-1.002,+0.019,2017-08-21T00:18:35
-1.0,-89.0,-0.3,-0.018,-1.001,+0.020,2017-08-21T00:18:37
-0.9,-89.0,-0.6,-0.017,-1.001,+0.020,2017-08-21T00:18:39
-0.9,-89.0,-1.0,-0.017,-1.001,+0.021,2017-08-21T00:18:41
-0.9,-89.0,-1.3,-0.016,-1.001,+0.020,2017-08-21T00:18:43
-0.9,-89.0,-1.1,-0.015,-1.002,+0.019,2017-08-21T00:18:45
-0.9,-89.0,-0.6,-0.016,-1.000,+0.018,2017-08-21T00:18:47
-0.9,-89.1,-0.4,-0.017,-1.001,+0.018,2017-08-21T00:18:49
-0.9,-89.0,-0.2,-0.016,-1.001,+0.019,2017-08-21T00:18:51
-0.9,-89.0,-0.1,-0.016,-1.001,+0.020,2017-08-21T00:18:54
-0.9,-89.0,-0.2,-0.016,-1.001,+0.021,2017-08-21T00:18:56
-0.9,-88.9,-0.3,-0.017,-1.001,+0.021,2017-08-21T00:18:58
-0.9,-88.9,-0.5,-0.017,-1.001,+0.021,2017-08-21T00:19:00
-0.9,-89.0,-0.9,-0.015,-1.004,+0.020,2017-08-21T00:19:02
-0.9,-89.0,-0.9,-0.017,-1.001,+0.018,2017-08-21T00:19:04
-0.9,-89.0,-0.4,-0.017,-1.001,+0.021,2017-08-21T00:19:06
-0.9,-88.9,+0.3,-0.017,-1.000,+0.022,2017-08-21T00:19:08
-0.9,-88.9,+0.6,-0.017,-1.002,+0.023,2017-08-21T00:19:10
-0.9,-89.0,+0.2,-0.016,-1.001,+0.019,2017-08-21T00:19:12
-0.8,-89.1,-0.4,-0.015,-1.001,+0.019,2017-08-21T00:19:14
-0.9,-89.1,-0.8,-0.015,-1.001,+0.019,2017-08-21T00:19:16
-0.9,-89.1,-0.5,-0.017,-1.002,+0.018,2017-08-21T00:19:18
-0.9,-89.1,-0.4,-0.015,-1.002,+0.018,2017-08-21T00:19:20
-0.9,-89.1,-0.3,-0.016,-0.999,+0.020,2017-08-21T00:19:22
-0.9,-89.1,-0.2,-0.017,-1.000,+0.020,2017-08-21T00:19:24
-0.9,-89.1,+0.1,-0.016,-1.000,+0.019,2017-08-21T00:19:26
-0.9,-89.1,+0.5,-0.017,-1.001,+0.018,2017-08-21T00:19:28
-0.9,-89.1,+0.6,-0.016,-1.001,+0.020,2017-08-21T00:19:30
-0.9,-89.1,+0.4,-0.017,-1.001,+0.019,2017-08-21T00:19:32
-0.9,-89.0,+0.3,-0.016,-1.001,+0.020,2017-08-21T00:19:34
-0.9,-89.0,+0.1,-0.017,-1.000,+0.021,2017-08-21T00:19:36
-0.8,-89.0,-0.3,-0.016,-1.001,+0.019,2017-08-21T00:19:39
-0.9,-89.0,-0.8,-0.016,-1.000,+0.020,2017-08-21T00:19:41
-0.9,-89.0,-0.8,-0.017,-1.000,+0.020,2017-08-21T00:19:43
-1.0,-89.0,-0.5,-0.016,-1.000,+0.022,2017-08-21T00:19:45
-1.0,-89.0,-0.3,-0.017,-1.001,+0.020,2017-08-21T00:19:47
-1.0,-89.0,-0.4,-0.018,-1.001,+0.019,2017-08-21T00:19:49
-1.0,-89.0,-0.5,-0.016,-1.002,+0.018,2017-08-21T00:19:51
-0.9,-89.0,-0.3,-0.017,-1.001,+0.019,2017-08-21T00:19:53
-0.9,-89.0,+0.2,-0.017,-1.001,+0.019,2017-08-21T00:19:55
-1.0,-89.1,+0.3,-0.017,-1.001,+0.019,2017-08-21T00:19:57
-0.9,-89.0,+0.1,-0.017,-1.002,+0.019,2017-08-21T00:19:59
-0.9,-89.0,-0.5,-0.017,-1.002,+0.020,2017-08-21T00:20:01
-0.9,-89.0,-0.6,-0.016,-1.002,+0.019,2017-08-21T00:20:03
-1.0,-89.0,-0.3,-0.017,-1.001,+0.020,2017-08-21T00:20:05
-1.0,-89.0,+0.1,-0.017,-1.001,+0.021,2017-08-21T00:20:07
-1.0,-89.0,+0.0,-0.017,-1.000,+0.022,2017-08-21T00:20:09
-0.9,-89.0,-0.3,-0.017,-1.002,+0.020,2017-08-21T00:20:11
-1.0,-89.1,-0.5,-0.017,-1.002,+0.018,2017-08-21T00:20:13
-1.0,-89.1,-0.3,-0.016,-1.002,+0.019,2017-08-21T00:20:15
-1.0,-89.0,+0.1,-0.017,-1.001,+0.019,2017-08-21T00:20:17
-1.0,-89.0,+0.3,-0.016,-1.000,+0.021,2017-08-21T00:20:19
-1.0,-89.0,+0.2,-0.017,-1.002,+0.020,2017-08-21T00:20:21
-0.9,-89.0,+0.2,-0.017,-1.002,+0.020,2017-08-21T00:20:23
-1.0,-89.0,+0.3,-0.019,-1.002,+0.020,2017-08-21T00:20:26
-1.0,-89.0,+0.3,-0.017,-1.003,+0.019,2017-08-21T00:20:28
-0.9,-89.0,+0.1,-0.016,-1.001,+0.020,2017-08-21T00:20:30
-0.9,-89.0,-0.4,-0.016,-1.001,+0.019,2017-08-21T00:20:32
-0.9,-89.0,-0.7,-0.016,-1.001,+0.020,2017-08-21T00:20:34
-0.9,-89.0,-0.5,-0.016,-1.002,+0.019,2017-08-21T00:20:36
-0.9,-89.0,-0.1,-0.017,-1.001,+0.018,2017-08-21T00:20:38
-0.9,-89.0,+0.2,-0.017,-1.002,+0.018,2017-08-21T00:20:40
-1.0,-89.0,+0.4,-0.017,-1.002,+0.018,2017-08-21T00:20:42
-1.0,-88.9,+0.5,-0.017,-1.001,+0.021,2017-08-21T00:20:44
-1.0,-88.9,+0.4,-0.016,-1.002,+0.019,2017-08-21T00:20:46
-0.9,-88.9,+0.3,-0.016,-1.001,+0.020,2017-08-21T00:20:48
-0.9,-89.0,+0.1,-0.018,-1.001,+0.022,2017-08-21T00:20:50
-1.0,-89.0,-0.3,-0.016,-1.001,+0.020,2017-08-21T00:20:52
-1.0,-89.0,-0.4,-0.017,-1.000,+0.020,2017-08-21T00:20:54
-1.0,-89.0,-0.3,-0.017,-1.000,+0.019,2017-08-21T00:20:56
-1.0,-89.0,+0.1,-0.017,-1.002,+0.021,2017-08-21T00:20:58
-1.0,-88.9,+0.4,-0.017,-0.999,+0.023,2017-08-21T00:21:00
-1.0,-88.9,+0.2,-0.017,-1.000,+0.020,2017-08-21T00:21:02
-0.9,-89.0,-0.3,-0.016,-1.001,+0.020,2017-08-21T00:21:04
-0.9,-89.0,-0.5,-0.016,-1.001,+0.018,2017-08-21T00:21:06
-1.0,-89.0,-0.4,-0.017,-1.001,+0.019,2017-08-21T00:21:08
-0.9,-89.1,-0.2,-0.017,-1.001,+0.020,2017-08-21T00:21:10
-0.9,-89.0,-0.1,-0.016,-1.000,+0.019,2017-08-21T00:21:13
-0.9,-89.0,+0.0,-0.017,-1.001,+0.019,2017-08-21T00:21:15
-0.9,-89.0,+0.2,-0.017,-1.001,+0.019,2017-08-21T00:21:17
-0.9,-89.0,+0.2,-0.016,-1.002,+0.018,2017-08-21T00:21:19
-0.9,-89.0,-0.2,-0.017,-1.001,+0.018,2017-08-21T00:21:21
-0.9,-89.0,-0.6,-0.017,-1.001,+0.019,2017-08-21T00:21:23
-0.9,-89.1,-0.6,-0.017,-1.001,+0.018,2017-08-21T00:21:25
-0.9,-89.1,-0.3,-0.016,-1.001,+0.019,2017-08-21T00:21:27
-0.9,-89.0,+0.0,-0.017,-1.000,+0.019,2017-08-21T00:21:29
-0.9,-89.0,+0.1,-0.016,-1.003,+0.019,2017-08-21T00:21:31
-0.9,-89.0,-0.0,-0.017,-1.000,+0.020,2017-08-21T00:21:33
-0.9,-89.0,-0.2,-0.017,-1.000,+0.022,2017-08-21T00:21:35
-0.9,-89.0,-0.2,-0.017,-1.001,+0.021,2017-08-21T00:21:37
-0.9,-89.0,-0.1,-0.017,-1.001,+0.020,2017-08-21T00:21:39
-0.9,-89.0,-0.3,-0.017,-1.000,+0.020,2017-08-21T00:21:41
-0.8,-89.0,-0.5,-0.016,-1.002,+0.019,2017-08-21T00:21:43
-0.9,-89.0,-0.6,-0.017,-1.002,+0.020,2017-08-21T00:21:45
-0.9,-89.0,-0.4,-0.016,-1.000,+0.020,2017-08-21T00:21:47
-1.0,-89.0,-0.2,-0.017,-1.000,+0.020,2017-08-21T00:21:49
-1.0,-89.0,-0.0,-0.016,-1.001,+0.020,2017-08-21T00:21:51
-0.9,-88.9,-0.1,-0.017,-1.001,+0.019,2017-08-21T00:21:53
-0.9,-89.0,-0.1,-0.016,-1.000,+0.021,2017-08-21T00:21:55
-1.0,-89.0,+0.0,-0.016,-1.000,+0.020,2017-08-21T00:21:58
-1.0,-89.0,-0.1,-0.017,-1.001,+0.019,2017-08-21T00:22:00
-1.0,-89.0,-0.3,-0.015,-1.000,+0.019,2017-08-21T00:22:02
-0.9,-89.0,-0.3,-0.017,-1.001,+0.017,2017-08-21T00:22:04
